pc,value,idx,selected,perpcept,y,x,dist,propvar,cumulpropvar
PC603,0.392111190098513,602,Not used,-1676.8257043415,52.1909503598456,620.592040277311,55.0343865324807,0.000124677402347352,0.986391163364322
PC604,0.390381020543232,603,Not used,-1679.61351061659,51.8727882668891,621.478464082184,54.6981890990477,0.000124127270009331,0.986515290634331
PC605,0.389351018447386,604,Not used,-1682.40061672422,51.5547060814737,622.364665258566,54.3613326619642,0.000123799766002904,0.986639090400334
PC606,0.388176433067282,605,Not used,-1685.18786741514,51.2366073952989,623.25091240732,54.0246123079147,0.000123426289658121,0.986762516689992
PC607,0.386646786741214,606,Not used,-1687.975473167,50.9184681873222,624.137272452897,53.6882261402892,0.000122939916569925,0.986885456606562
PC608,0.384480046601063,607,Not used,-1690.76371601267,50.600256270168,625.023835071777,53.3524396108553,0.000122250970324428,0.987007707576887
PC609,0.382433709948748,608,Not used,-1693.55183845486,50.2820580942217,625.910359406605,53.0165397566203,0.000121600308102636,0.987129307884989
PC610,0.381945700814449,609,Not used,-1696.33840256953,49.9640377644727,626.796388248393,52.6791731910878,0.000121445138567253,0.987250753023556
PC611,0.380384108157997,610,Not used,-1699.12604026772,49.6458949105786,627.682758451774,52.3428170916239,0.000120948607683036,0.987371701631239
PC612,0.380061596626367,611,Not used,-1701.91243888478,49.3278934684632,628.568734671177,52.0052947583207,0.000120846060494876,0.987492547691734
PC613,0.378983455890308,612,Not used,-1704.69959313105,49.0098057891615,629.454951153944,51.6684836297406,0.000120503250114221,0.987613050941848
PC614,0.377346096865942,613,Not used,-1707.48730659561,48.6916542883301,630.341345448351,51.3321988422355,0.000119982628221699,0.98773303357007
PC615,0.37695083784085,614,Not used,-1710.27377796017,48.3736445438104,631.227344798884,50.9947449795005,0.000119856949919862,0.98785289051999
PC616,0.375507834065397,615,Not used,-1713.06129706948,48.0555152240299,632.113677295194,50.6582772631592,0.000119398126078962,0.987972288646069
PC617,0.373893825885168,616,Not used,-1715.8489871832,47.7373663881446,633.000064164858,50.3219704976383,0.000118884928923768,0.988091173574993
PC618,0.371642407166207,617,Not used,-1718.63731470745,47.4191448069351,633.886653708531,49.9862636684129,0.000118169057904107,0.988209342632897
PC619,0.371180433280709,618,Not used,-1721.42385278687,47.1011274484934,634.77267427203,49.6488725982797,0.000118022166651191,0.988327364799548
PC620,0.369542308670604,619,Not used,-1724.21156701701,46.7829758602885,635.659068809866,49.3125885313506,0.000117501301329653,0.988444866100878
PC621,0.366480113916846,620,Not used,-1727.0007053173,46.4646617481875,636.545916151645,48.9776448115206,0.000116527632388238,0.988561393733266
PC622,0.363969319259638,621,Not used,-1729.78929221749,46.1464105653547,637.432588167693,48.6421821091649,0.000115729289051978,0.988677123022318
PC623,0.363293708603118,622,Not used,-1732.57604393368,45.8283688253328,638.318676660131,48.3049921158028,0.000115514468909681,0.988792637491228
PC624,0.3619176297698,623,Not used,-1735.36349611805,45.5102471434501,639.204987876677,47.9684614091289,0.000115076924818373,0.988907714416046
PC625,0.361222832360363,624,Not used,-1738.150267021,45.1922032137146,640.091082469823,47.6312894745041,0.000114856003971547,0.989022570420017
PC626,0.359268642897904,625,Not used,-1740.93829731599,44.8740155541887,640.977577505104,47.2953028905395,0.000114234641276408,0.989136805061294
PC627,0.358837485526625,626,Not used,-1743.7248045789,44.5560017127226,641.863588270042,46.9578828156374,0.000114097548578185,0.989250902609872
PC628,0.357427178318852,627,Not used,-1746.51229099164,44.2378761244812,642.74991037,46.6213843250047,0.000113649121082064,0.989364551730954
PC629,0.357227016561553,628,Not used,-1749.29856725893,43.9198886456963,643.635847686502,46.2837468350389,0.000113585476767443,0.989478137207722
PC630,0.355188409650281,629,Not used,-1752.08668197138,43.601691351917,644.522369563546,45.9478397055049,0.000112937272328184,0.98959107448005
PC631,0.354087562744427,630,Not used,-1754.87385892382,43.2836010812435,645.408593266072,45.6110499481676,0.000112587242193697,0.989703661722243
PC632,0.352347404904705,631,Not used,-1757.66167518719,42.9654378483608,646.295020246866,45.274861915794,0.00011203393393673,0.98981569565618
PC633,0.35078327217541,632,Not used,-1760.44931542545,42.6472947045775,647.1813912579,44.9385082070686,0.000111536595399755,0.98992723225158
PC634,0.350151658937031,633,Not used,-1763.23602314423,42.3292579858194,648.067465760715,44.6012768029572,0.000111335764870462,0.99003856801645
PC635,0.349229192143666,634,Not used,-1766.02302171655,42.0111880730131,648.953632744674,44.2643191527198,0.000111042453262804,0.990149610469713
PC636,0.34813908163606,635,Not used,-1768.8101879326,41.6930990276453,649.839853033405,43.9275192901918,0.000110695836920828,0.990260306306634
PC637,0.347015029136911,636,Not used,-1771.59738809063,41.3750061086027,650.726084114489,43.590751374159,0.000110338428233611,0.990370644734868
PC638,0.34589297396595,637,Not used,-1774.38458625134,41.0569134175078,651.612314560494,43.2539815782237,0.00010998165462567,0.990480626389493
PC639,0.343595738632496,638,Not used,-1777.1729595922,40.7386866074164,652.49891867223,42.9183178719909,0.000109251215553315,0.990589877605047
PC640,0.343168015039447,639,Not used,-1779.95946342133,40.4206731578349,653.384928345348,42.5808945651871,0.000109115214674353,0.990698992819721
PC641,0.342321779163027,640,Not used,-1782.74638576274,40.1026119449832,654.271071090571,42.2438651657534,0.000108846141785057,0.990807838961506
PC642,0.341304383594577,641,Not used,-1785.53347926384,39.7845311983044,655.157268258523,41.9069968632976,0.000108522646205647,0.990916361607712
PC643,0.33941343299919,642,Not used,-1788.32144631997,39.4663507559982,656.043743186081,41.570950758366,0.000107921391219425,0.991024282998931
PC644,0.338685586780205,643,Not used,-1791.10825027173,39.1483030545234,656.92984828758,41.2338099295657,0.000107689962027444,0.991131972960959
PC645,0.337634034468761,644,Not used,-1793.89537792957,38.8302184096609,657.816056316169,40.896973775731,0.000107355605819476,0.991239328566778
PC646,0.334397576973678,645,Not used,-1796.6846904926,38.5118844095932,658.702959067336,40.5621940734957,0.000106326527528715,0.991345655094307
PC647,0.333781127868466,646,Not used,-1799.47138304724,38.1938494214619,659.589028748493,40.2249483967715,0.000106130518654044,0.991451785612961
PC648,0.331724482553443,647,Not used,-1802.25951579809,37.8756500690258,660.475556361112,39.8890582451387,0.00010547657864442,0.991557262191605
PC649,0.330083388119983,648,Not used,-1805.04723299806,37.5574981418859,661.361951843246,39.5527769734329,0.000104954769024758,0.99166221696063
PC650,0.328156174112686,649,Not used,-1807.8352363176,37.2393135609697,662.248438301286,39.2167649999373,0.000104341983564244,0.991766558944194
PC651,0.325598649076915,650,Not used,-1810.62386994817,36.9210570449703,663.135125175942,38.8813462806168,0.000103528781630838,0.991870087725825
PC652,0.325002584963245,651,Not used,-1813.41054211782,36.6030243833033,664.021188375392,38.5440814173627,0.00010333925445793,0.991973426980283
PC653,0.323608849617172,652,Not used,-1816.1980119587,36.2849006863476,664.907505206085,38.2075673291509,0.000102896096224,0.992076323076507
PC654,0.322637261909324,653,Not used,-1818.98505965194,35.9668251675518,665.793687808757,37.8706559119417,0.000102587165913859,0.992178910242421
PC655,0.321425660861188,654,Not used,-1821.77234735852,35.6487222569148,666.679946727184,37.5339703973581,0.000102201919904111,0.992281112162325
PC656,0.31916020621561,655,Not used,-1824.5606889187,35.3304990738366,667.566540733785,37.1982767788679,0.000101481585959356,0.992382593748284
PC657,0.31786723366107,656,Not used,-1827.34805799679,35.0123868765683,668.452825525473,36.8616678518478,0.000101070466706763,0.992483664214991
PC658,0.316408274725712,657,Not used,-1830.13559306126,34.6942557358839,669.33916309496,36.5252151526406,0.000100606569692893,0.992584270784684
PC659,0.315383606919707,658,Not used,-1832.9226938346,34.3761741592514,670.225362575227,36.1883536948776,0.000100280761800775,0.992684551546485
PC660,0.314518304066807,659,Not used,-1835.70963524299,34.0581107703557,671.111511383074,35.8513422414465,0.000100005626291594,0.992784557172777
PC661,0.312780848173297,660,Not used,-1838.49744880441,33.7399478458362,671.997937504745,35.5151516659778,9.94531771573535e-05,0.992884010349934
PC662,0.311644494716001,661,Not used,-1841.28466126341,33.4218535229303,672.884172497099,35.1783953277129,9.90918572032648e-05,0.992983102207137
PC663,0.310181562935037,662,Not used,-1844.07220030072,33.1037219288397,673.770511329811,34.8419463677823,9.8626696965894e-05,0.993081728904103
PC664,0.309521776657038,663,Not used,-1846.85893619253,32.785681994796,674.656594790655,34.5047414803786,9.84169084127424e-05,0.993180145812516
PC665,0.308281099318768,664,Not used,-1849.64625297541,32.4675757657888,675.542862954314,34.16808333265,9.80224171776215e-05,0.993278168229693
PC666,0.306922317590185,665,Not used,-1852.43368786267,32.1494560579611,676.429168670992,33.831536345792,9.75903729499771e-05,0.993375758602643
PC667,0.305788592992948,666,Not used,-1855.2208976928,31.8313620350775,677.315402827462,33.4947775332213,9.722988887982e-05,0.993472988491523
PC668,0.304566033680078,667,Not used,-1858.00819635765,31.5132578738139,678.201665230229,33.158102332651,9.68411585319157e-05,0.993569829650055
PC669,0.303276649950475,668,Not used,-1860.79556184691,31.1951460861251,679.087948880797,32.8214900277979,9.6431180397919e-05,0.993666260830453
PC670,0.301612061611747,669,Not used,-1863.58330254078,30.876991477712,679.974351833163,32.4852308687584,9.59019005525819e-05,0.993762162731006
PC671,0.299915623834286,670,Not used,-1866.3710750841,30.5588332344395,680.860764912523,32.1490016866852,9.53624937193195e-05,0.993857525224725
PC672,0.298797482960875,671,Not used,-1869.1582693305,30.240740990069,681.746994113919,31.8122282065792,9.500696471868e-05,0.993952532189444
PC673,0.297888950514724,672,Not used,-1871.94525396848,29.9226726675386,682.633156667249,31.475257441214,9.4718083737482e-05,0.994047250273181
PC674,0.295481482273874,673,Not used,-1874.73373754226,29.6044332769702,683.519795829151,31.1396974871442,9.39525945240078e-05,0.994141202867705
PC675,0.293420162219516,674,Not used,-1877.52187496785,29.2862333910233,684.406324928172,30.8038117354165,9.32971681136592e-05,0.994234500035819
PC676,0.29286654226281,675,Not used,-1880.30850469334,28.968205573352,685.292374631881,30.4665069233558,9.31211366719845e-05,0.994327621172491
PC677,0.291232276287608,676,Not used,-1883.09621506485,28.650054425519,686.178767942807,30.1302192246462,9.26014982590087e-05,0.99442022267075
PC678,0.290129197814256,677,Not used,-1885.88339424886,28.3319639001649,687.064992354893,29.7934315676795,9.2250758565484e-05,0.994512473429315
PC679,0.288995433148967,678,Not used,-1888.67060411905,28.0138698727084,687.951226524102,29.4566727928211,9.18902617551126e-05,0.99460436369107
PC680,0.288672048079431,679,Not used,-1891.45700360966,27.6958683308993,688.837203021259,29.1191512816993,9.17874368129894e-05,0.994696151127883
PC681,0.287081236980511,680,Not used,-1894.24467052629,27.3777221424117,689.723582515072,28.7828226828855,9.12816155040163e-05,0.994787432743387
PC682,0.284818950030428,681,Not used,-1897.03300891878,27.059499320851,690.610175514458,28.4471260829329,9.05622887736829e-05,0.994877995032161
PC683,0.284392409405248,682,Not used,-1899.81951156494,26.7414860062771,691.496184811434,28.1097016627096,9.04266640363995e-05,0.994968421696197
PC684,0.28305439887649,683,Not used,-1902.606925681,26.4233686689903,692.382483923605,27.7731351258192,9.00012243110067e-05,0.995058422920508
PC685,0.280928136138374,684,Not used,-1905.39512804927,26.1051613713733,693.269033672102,27.4373104987054,8.93251484386763e-05,0.995147748068947
PC686,0.279419903631017,685,Not used,-1908.18271238731,25.7870246072771,694.155386908842,27.1009041762091,8.88455841826657e-05,0.99523659365313
PC687,0.278695687530472,686,Not used,-1910.96951270895,25.4689773200944,695.041490856092,26.7637599307101,8.86153092391442e-05,0.995325208962369
PC688,0.277598383889258,687,Not used,-1913.75668611812,25.1508874538007,695.927713431986,26.4269668384215,8.82664057367002e-05,0.995413475368106
PC689,0.276341812548103,688,Not used,-1916.544018795,24.8327794108692,696.813986649375,26.0903236502655,8.78668607743643e-05,0.99550134222888
PC690,0.275047368612253,689,Not used,-1919.33138934447,24.5146670456777,697.70027190891,25.7537161081221,8.74552736748848e-05,0.995588797502555
PC691,0.27304702249991,690,Not used,-1922.11946579611,24.1964741184628,698.586781620374,25.4177729671944,8.68192348078995e-05,0.995675616737363
PC692,0.272131632330084,691,Not used,-1924.90645729182,23.8784050132856,699.472946354216,25.0808086563779,8.65281733146544e-05,0.995762144910677
PC693,0.271766663987749,692,Not used,-1927.6928983657,23.5603987257303,700.358936073384,24.743326283791,8.64121263718219e-05,0.995848557037049
PC694,0.270602362634957,693,Not used,-1930.48013877258,23.2423012132338,701.24517995218,24.4065962503263,8.60419199816928e-05,0.995934598957031
PC695,0.268968320970311,694,Not used,-1933.26784891978,22.9241500910005,702.131573191783,24.0703083404936,8.55223528914901e-05,0.996020121309923
PC696,0.268656688196037,695,Not used,-1936.05423665809,22.6061498904377,703.017545952126,23.7327757680102,8.54232647609704e-05,0.996105544574683
PC697,0.266370916192957,696,Not used,-1938.84259853563,22.2879243886141,703.904146418929,23.397101272392,8.46964706196689e-05,0.996190241045303
PC698,0.265407584841154,697,Not used,-1941.62963797251,21.9698498120858,704.790326396372,23.0601820842294,8.43901655368876e-05,0.99627463121084
PC699,0.263689305948253,698,Not used,-1944.41743235694,21.651689076167,705.676746420435,22.7239734592024,8.3843814006289e-05,0.996358475024846
PC700,0.261301689602175,699,Not used,-1947.20589607882,21.3334519512225,706.563379270137,22.3883948203581,8.30846369887796e-05,0.996441559661835
PC701,0.260136362569126,700,Not used,-1949.99313751139,21.0153543216688,707.449623475063,22.0516657522725,8.27141044688349e-05,0.996524273766304
PC702,0.258901385926499,701,Not used,-1952.78044859356,20.6972487432611,708.335889826102,21.715002239,8.23214258520279e-05,0.996606595192156
PC703,0.257745233695042,702,Not used,-1955.56768085133,20.3791521607939,709.222131113766,21.378264535512,8.1953810592438e-05,0.996688549002748
PC704,0.256183068309622,703,Not used,-1958.35531912225,20.0610092415363,710.108501499254,21.0419089751056,8.14570976007936e-05,0.996770006100349
PC705,0.25538683077568,704,Not used,-1961.14219146532,19.7429537348119,710.994628346773,20.7048325168007,8.12039224048538e-05,0.996851210022754
PC706,0.253847346366185,705,Not used,-1963.92980705526,19.4248134040509,711.880991520513,20.3684556088642,8.07144211562873e-05,0.99693192444391
PC707,0.2523110863956,706,Not used,-1966.71741942077,19.1066734412832,712.767353668996,20.0320756660579,8.02259451645297e-05,0.997012150389075
PC708,0.250785948875851,707,Not used,-1969.50502066382,18.78853474788,713.653712280932,19.6956852547051,7.97410057162647e-05,0.997091891394791
PC709,0.250640596687885,708,Not used,-1972.29124212154,18.47055352431,714.539632169929,19.3579961774999,7.96947888938974e-05,0.997171586183685
PC710,0.247632333646715,709,Not used,-1975.08032649012,18.1522455672373,715.426462363331,19.0230016966769,7.87382683175362e-05,0.997250324452002
PC711,0.246839760961103,710,Not used,-1977.86719516834,17.8341904787685,716.312588045557,18.6859217889852,7.84862584129254e-05,0.997328810710415
PC712,0.245436147977375,711,Not used,-1980.65467488686,17.5160656545144,717.198908016989,18.3494169976911,7.80399594417887e-05,0.997406850669857
PC713,0.240460335425969,712,Not used,-1983.44572680494,17.1975331482412,718.086363821553,18.0162743914334,7.64578281506087e-05,0.997483308498008
PC714,0.239460116136278,713,Not used,-1986.23280312977,16.879454361828,718.972555528056,17.679389922516,7.61397940165023e-05,0.997559448292024
PC715,0.237375221872173,714,Not used,-1989.02096412956,16.5612517854431,719.859092122841,17.3435263590377,7.54768718465122e-05,0.997634925163871
PC716,0.2365753395895,715,Not used,-1991.80784011738,16.2431958627569,720.745220129261,17.0064533312018,7.52225377502006e-05,0.997710147701621
PC717,0.233702842406023,716,Not used,-1994.5967887201,15.924903400143,721.632007153921,16.6713310663829,7.43091858843791e-05,0.997784456887505
PC718,0.232909034744201,717,Not used,-1997.38365863329,15.6068481707309,722.518133228826,16.3342523210614,7.4056783301289e-05,0.997858513670807
PC719,0.231624904340164,718,Not used,-2000.17101886923,15.2887369825848,723.404415209023,15.997635071733,7.36484755378447e-05,0.997932162146344
PC720,0.230720322879404,719,Not used,-2002.95799955623,14.9706691109659,724.290576506079,15.6606605876663,7.33608508293768e-05,0.998005522997174
PC721,0.225427670041822,720,Not used,-2005.7493683146,14.6521004448743,725.178133054648,15.3278161942181,7.16779756042389e-05,0.998077200972778
PC722,0.224521144736869,721,Not used,-2008.53635094544,14.3340323514116,726.064294969778,14.9908435397143,7.13897328225034e-05,0.998148590705601
PC723,0.222336732996221,722,Not used,-2011.32461146271,14.0158184174625,726.950863207601,14.6550736429431,7.06951676370194e-05,0.998219285873238
PC724,0.218014813830935,723,Not used,-2014.11500948741,13.6973605376403,727.838111097193,14.3213155865918,6.93209511691147e-05,0.998288606824407
PC725,0.215387712228827,724,Not used,-2016.90371269455,13.3790960811229,728.724820094737,13.9859623533356,6.84856263639975e-05,0.998357092450771
PC726,0.214303620792347,725,Not used,-2019.69087289152,13.0610077226897,729.611038469616,13.6491568256061,6.81409238724072e-05,0.998425233374643
PC727,0.210135602430726,726,Not used,-2022.48111701542,12.742567407001,730.498237424195,13.3152539164912,6.68156423823983e-05,0.998492049017026
PC728,0.201203134662422,727,Not used,-2025.27612558872,12.4235833421973,731.386951305191,12.9858353482423,6.39754355583498e-05,0.998556024452584
PC729,0.198841069021778,728,Not used,-2028.06456375989,12.105349133261,732.273576030672,12.6502326608537,6.32243827557622e-05,0.99861924883534
PC730,0.191010135728444,729,Not used,-2030.85847079872,11.786490782542,733.16193966266,12.3197773188582,6.07344246887072e-05,0.998679983260028
PC731,0.185950102666899,730,Not used,-2033.64960693732,11.4679486644912,734.049422246368,11.986713981671,5.91255142728973e-05,0.998739108774301
PC732,0.180416868002236,731,Not used,-2036.44121627752,11.1493525416792,734.93705529145,11.6540960259129,5.73661425895867e-05,0.998796474916891
PC733,0.177394159922492,732,Not used,-2039.23031509113,10.8310429360473,735.823890077864,11.3191151408848,5.64050290050902e-05,0.998852879945896
PC734,0.173044822469589,733,Not used,-2042.02074053412,10.5125819270766,736.711146685501,10.9853828908623,5.50220944976008e-05,0.998907902040393
PC735,0.167051242648391,734,Not used,-2044.81281021947,10.1939332667622,737.598926104063,10.6531982159352,5.31163494392137e-05,0.998961018389833
PC736,0.161329654322791,735,Not used,-2047.60460791333,9.87531564783855,738.486619038949,10.3207575402671,5.12970879956485e-05,0.999012315477828
PC737,0.155750181971938,736,Not used,-2050.39626349122,9.55671424808922,739.37426678598,9.98818310381812,4.95230143738309e-05,0.999061838492202
PC738,0.149631951783029,737,Not used,-2053.18845782694,9.23805136188615,740.262085838951,9.65611575089202,4.75776349350939e-05,0.999109416127137
PC739,0.144580831881458,738,Not used,-2055.97958505238,8.91951026106162,741.149565588589,9.32304402456172,4.59715585869166e-05,0.999155387685724
PC740,0.140860579682776,739,Not used,-2058.76938141011,8.60112104728089,742.036622169363,8.98871967407326,4.47886507997347e-05,0.999200176336524
PC741,0.137595483062722,740,Not used,-2061.55872261226,8.28278377873499,742.92353402676,8.65396692722938,4.37504662865633e-05,0.999243926802811
PC742,0.131669407621906,741,Not used,-2064.35072479324,7.96414282244769,743.811291981317,8.32171871659744,4.18661852185079e-05,0.999285792988029
PC743,0.130099369299464,742,Not used,-2067.13837093709,7.64599900468082,744.69766487012,7.98537056626726,4.13669689131055e-05,0.999327159956942
PC744,0.128057533115941,743,Not used,-2069.92648887881,7.3278013423565,745.584187773959,7.64946647615224,4.07177376802082e-05,0.999367877694622
PC745,0.125813386937768,744,Not used,-2072.71480913052,7.00958059113547,746.470775005221,7.31375280194874,4.00041790696722e-05,0.999407881873692
PC746,0.124814938855281,745,Not used,-2075.50188368414,6.69150200686362,747.356966148543,6.97686666595584,3.96867081164155e-05,0.999447568581808
PC747,0.119436977548293,746,Not used,-2078.29333775098,6.37292360482975,748.244549822189,6.64410256557466,3.79767078343237e-05,0.999485545289643
PC748,0.114175098827283,747,Not used,-2081.08467573524,6.05435845087505,749.132096585678,6.31122920726262,3.63036176829369e-05,0.999521848907326
PC749,0.112591997536684,748,Not used,-2083.87233494206,5.73621314227958,750.018473628044,5.97489335191071,3.58002478186008e-05,0.999557649155144
PC750,0.109841522366589,749,Not used,-2086.66116152277,5.41793460558994,750.905221854019,5.6396562389205,3.49256946100013e-05,0.999592574849754
PC751,0.106347040244632,750,Not used,-2089.45073211042,5.09957115811903,751.792206647893,5.305119391689,3.3814573671562e-05,0.999626389423426
PC752,0.102905111465894,751,Not used,-2092.24025014474,4.78121370836819,752.679174731663,4.97053308079775,3.27201628257765e-05,0.999659109586252
PC753,0.101324223123786,752,Not used,-2095.02790713861,4.46306865232836,753.565551070389,4.63419514259959,3.22174966002966e-05,0.999691327082852
PC754,0.0986665284505424,753,Not used,-2097.81664093882,4.14480070433611,754.452269795448,4.2988707038057,3.13724442874332e-05,0.999722699527139
PC755,0.0938806408598962,754,Not used,-2100.60750293195,3.82628987350132,755.339665210591,3.96554933853728,2.98507023739258e-05,0.999752550229513
PC756,0.0931645988799852,755,Not used,-2103.39429507946,3.50824351920096,756.225766558759,3.62839739948542,2.96230265098309e-05,0.999782173256023
PC757,0.0863049674056881,756,Not used,-2106.18723081647,3.18949601959178,757.113821351119,3.29702785984227,2.7441907850451e-05,0.999809615163873
PC758,0.0845635660882613,757,Not used,-2108.97504832332,2.87133264479544,758.000248727295,2.9608409978406,2.68882042118314e-05,0.999836503368085
PC759,0.0827640744698983,758,Not used,-2111.76292392047,2.55316264036653,758.886694574132,2.62470881093116,2.63160299250762e-05,0.99986281939801
PC760,0.0800663194846656,759,Not used,-2114.55169778099,2.23489012043795,759.773426036953,2.28942207724833,2.54582398588352e-05,0.999888277637869
PC761,0.0724242650365703,760,Not used,-2117.34541594097,1.91605332576797,760.661729612149,1.95878896085504,2.30283385419507e-05,0.999911305976411
PC762,0.0689446517179959,761,Not used,-2120.13497165983,1.59769157521896,761.548709678269,1.62423811897763,2.19219453537733e-05,0.999933227921765
PC763,0.0654260090016753,762,Not used,-2122.92456640808,1.27932537038815,762.435702154358,1.2897240119059,2.08031422062552e-05,0.999954031063971
PC764,0.0580000001633709,763,Not used,-2125.71806852245,0.960513232210154,763.32393703469,0.958887551521682,1.84419357037434e-05,0.999972472999675
PC765,0.0476214988382689,764,Not used,-2128.51452312931,0.641364136906731,764.213110703218,0.63083000252559,1.51419416761637e-05,0.999987614941351
PC766,0.0389510849183265,765,Not used,-2131.30926964876,0.322409979346367,765.101741260357,0.301164786934779,1.23850586488184e-05,1
PC767,5.96489099364814e-29,766,Not used,-2134.13429683922,0,766,5.96489099364814e-29,1.8966230323249e-32,1
